Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,2,10,4,210,22.3,0.7,204.667,28.066,10051.954,9542.876
7,2,11,5,233,23.2,0.5,228.784,30.467,11108.132,10572.896
7,2,12,6,242,23.4,1,239.024,30.067,11627.727,11079.358
7,2,13,5,237,23.5,1.6,232.856,29.218,11373.986,10832.053
7,2,14,5,217,23.7,2.1,212.582,28.407,10423.758,9905.553
7,2,15,3,185,23.3,1.9,179.023,27.18,8829.076,8349.393
7,2,16,0,143,23,1.7,136.072,25.691,6758.939,6326.83
7,2,17,0,92,22.6,1.5,87.341,23.8,4377.07,3996.3
7,2,18,0,42,21.9,1.5,39.837,21.478,2018.092,1684.583
7,2,19,0,6,21.1,1.5,5.673,19.441,290.075,0
7,2,20,0,0,20.4,1.5,0,20.4,0,0
7,2,21,0,0,20,1.3,0,20,0,0
7,2,22,0,0,19.6,1.2,0,19.6,0,0
7,2,23,0,0,19.2,1,0,19.2,0,0
7,3,0,0,0,19.1,0.7,0,19.1,0,0
7,3,1,0,0,19.1,0.3,0,19.1,0,0
7,3,2,0,0,19,0,0,19,0,0
7,3,3,0,0,19.1,0,0,19.1,0,0
7,3,4,0,0,19.1,0,0,19.1,0,0
7,3,5,0,3,19.2,0,2.835,15.67,147.451,0
7,3,6,0,41,19.8,0.3,38.895,18.357,1998.812,1665.674
7,3,7,6,133,20.5,0.7,127.115,22.778,6385.203,5961.39
7,3,8,44,246,21.1,1,258.58,27.867,12661.448,12086.44
7,3,9,21,309,22.3,1.2,311.129,30.921,15065.135,14425.536
7,3,10,14,329,23.4,1.3,328.88,32.57,15804.85,15144.628
7,3,11,18,305,24.6,1.5,311.465,32.996,14937.869,14301.782
7,3,12,24,342,24.5,2.4,361.998,32.977,17363.287,16658.469
7,3,13,29,358,24.5,3.2,381.798,32.792,18329.391,17596.145
7,3,14,26,357,24.4,4.1,367.729,31.753,17742.115,17026.221
7,3,15,29,345,23.8,4.1,353.464,30.818,17124.758,16426.865
7,3,16,62,277,23.1,4.1,302.212,28.992,14722.659,14092.489
7,3,17,74,193,22.5,4.1,209.455,26.292,10214.992,9701.923
7,3,18,63,107,21.8,2.7,106.747,23.428,5160.697,4763.438
7,3,19,0,20,21,1.4,18.962,19.996,967.161,653.559
7,3,20,0,0,20.3,0,0,20.3,0,0
7,3,21,0,0,19.7,0.7,0,19.7,0,0
7,3,22,0,0,19.2,1.4,0,19.2,0,0
7,3,23,0,0,18.6,2.1,0,18.6,0,0
7,4,0,0,0,18.4,1.9,0,18.4,0,0
7,4,1,0,0,18.2,1.7,0,18.2,0,0
7,4,2,0,0,18,1.5,0,18,0,0
7,4,3,0,0,18,1.7,0,18,0,0
7,4,4,0,0,18,1.9,0,18,0,0
7,4,5,0,4,18,2.1,3.78,16.286,196.108,0
7,4,6,0,44,18.9,2.4,41.753,18.229,2146.905,1810.908
7,4,7,0,126,19.9,2.8,118.742,21.307,6020.037,5604.243
7,4,8,26,209,20.8,3.1,213.764,24.633,10640.391,10116.827
7,4,9,11,275,21.4,2.6,271.109,27.152,13369.38,12775.733
7,4,10,16,302,22,2,304.314,29.317,14855.855,14222.027
7,4,11,19,305,22.6,1.5,312.44,30.925,15136.142,14494.578
7,4,12,20,317,23.2,2.2,326.332,30.999,15803.734,15143.543
7,4,13,19,310,23.8,2.9,317.797,30.767,15407.572,14758.47
7,4,14,18,285,24.4,3.6,290.284,30.244,14108.312,13494.867
7,4,15,3,230,24.2,2.7,222.356,28.929,10875.365,10345.954
7,4,16,0,160,24,1.9,152.268,27.201,7509.546,7060.504
7,4,17,0,92,23.8,1,87.343,25.298,4346.512,3966.376
7,4,18,0,42,22.5,1.5,39.837,22.098,2012.314,1678.916
7,4,19,0,6,21.2,2.1,5.673,19.703,289.727,0
7,4,20,0,0,19.9,2.6,0,19.9,0,0
7,4,21,0,0,19.6,1.9,0,19.6,0,0
7,4,22,0,0,19.4,1.2,0,19.4,0,0
7,4,23,0,0,19.1,0.5,0,19.1,0,0
7,5,0,0,0,18.8,0.7,0,18.8,0,0
7,5,1,0,0,18.6,0.8,0,18.6,0,0
7,5,2,0,0,18.3,1,0,18.3,0,0
7,5,3,0,0,18.3,1.2,0,18.3,0,0
7,5,4,0,0,18.4,1.3,0,18.4,0,0
7,5,5,0,5,18.4,1.5,4.727,16.478,244.987,0
7,5,6,0,55,19.3,1.3,51.723,18.775,2652.958,2307.081
7,5,7,24,144,20.2,1.2,142.901,22.772,7133.324,6692.814
7,5,8,48,243,21.1,1,257.825,27.92,12616.191,12042.364
7,5,9,121,343,22.2,1.5,424.016,33.474,20242.447,19451.143
7,5,10,250,387,23.2,2.1,607.814,38.612,28329.127,27266.484
7,5,11,406,377,24.3,2.6,782.907,43.334,35647.996,34303.641
7,5,12,359,410,24.6,2.9,780.912,43.372,35554.988,34214.43
7,5,13,305,420,24.9,3.3,728.924,41.767,33460.418,32203.863
7,5,14,175,468,25.2,3.6,624.975,39.243,29050.037,27961.172
7,5,15,169,350,24.6,3.4,474.595,35.379,22452.021,21590.74
7,5,16,77,284,24.1,3.3,317.903,31.113,15319.665,14673.01
7,5,17,44,171,23.5,3.1,177.996,27.022,8691.636,8215.195
7,5,18,51,99,22.6,2.4,98.284,24.013,4760.489,4371.7
7,5,19,0,19,21.7,1.7,18.01,20.698,915.67,603.025
7,5,20,0,0,20.8,1,0,20.8,0,0
7,5,21,0,0,20.5,1.2,0,20.5,0,0
7,5,22,0,0,20.3,1.3,0,20.3,0,0
7,5,23,0,0,20,1.5,0,20,0,0
7,6,0,0,0,19.9,1.7,0,19.9,0,0
7,6,1,0,0,19.9,1.9,0,19.9,0,0
7,6,2,0,0,19.8,2.1,0,19.8,0,0
7,6,3,0,0,19.9,1.9,0,19.9,0,0
7,6,4,0,0,20,1.7,0,20,0,0
7,6,5,0,3,20.1,1.5,2.835,18.231,145.752,0
7,6,6,0,29,20.7,1.9,27.483,19.615,1404.244,1082.449
7,6,7,0,78,21.2,2.2,74.075,21.507,3752.015,3384.115
7,6,8,0,129,21.8,2.6,122.645,23.468,6155.84,5737.074
7,6,9,23,285,22.3,2.8,289.413,28.125,14201.597,13585.629
7,6,10,142,399,22.9,2.9,520.654,34.541,24769.459,23831.422
7,6,11,408,376,23.4,3.1,783.926,41.284,36070.801,34709.121
7,6,12,360,409,24.1,2.9,781.058,42.891,35649.73,34305.301
7,6,13,306,419,24.7,2.8,729.109,42.489,33345.527,32093.5
7,6,14,175,468,25.4,2.6,625.173,41.028,28797.99,27718.332
7,6,15,114,347,25.1,2.2,429.721,36.432,20233.799,19442.762
7,6,16,27,246,24.9,1.9,250.105,31.432,12063.343,11503.832
7,6,17,0,125,24.6,1.5,118.301,27.205,5834.28,5422.533
7,6,18,0,51,23.7,1.5,48.405,23.716,2426.753,2085.313
7,6,19,0,6,22.7,1.5,5.673,21.134,287.826,0
7,6,20,0,0,21.8,1.5,0,21.8,0,0
7,6,21,0,0,21.7,1.2,0,21.7,0,0
7,6,22,0,0,21.7,0.8,0,21.7,0,0
7,6,23,0,0,21.6,0.5,0,21.6,0,0
7,7,0,0,0,21.1,0.3,0,21.1,0,0
7,7,1,0,0,20.6,0.2,0,20.6,0,0
7,7,2,0,0,20.1,0,0,20.1,0,0
7,7,3,0,0,20.1,0.3,0,20.1,0,0
7,7,4,0,0,20,0.7,0,20,0,0
7,7,5,0,3,20,1,2.835,17.828,146.019,0
7,7,6,0,29,20.5,1,27.483,19.145,1407.277,1085.424
7,7,7,0,77,21.1,1,73.134,21.405,3706.119,3339.154
7,7,8,0,129,21.6,1,122.646,23.775,6147.072,5728.499
7,7,9,4,214,23.7,0.8,207.354,29.148,10130.198,9619.207
7,7,10,11,304,25.9,0.7,301.97,35.117,14331.658,13712.162
7,7,11,33,376,28,0.5,403.035,41.659,18511.688,17773.01
7,7,12,29,366,28.1,1.4,391.345,39.186,18201.84,17472.381
7,7,13,23,333,28.1,2.2,351.081,36.785,16526.385,15845.709
7,7,14,13,287,28.2,3.1,287.814,34.422,13706.955,13104.308
7,7,15,3,229,27.5,2.6,221.438,32.312,10654.984,10131.059
7,7,16,0,159,26.8,2,151.336,29.977,7365.208,6919.45
7,7,17,0,91,26.1,1.5,86.404,27.433,4256.587,3878.317
7,7,18,0,41,25.5,1.7,38.886,25.174,1936.246,1604.313
7,7,19,0,6,25,1.9,5.673,23.584,284.571,0
7,7,20,0,0,24.4,2.1,0,24.4,0,0
7,7,21,0,0,23.3,2.4,0,23.3,0,0
7,7,22,0,0,22.1,2.8,0,22.1,0,0
7,7,23,0,0,21,3.1,0,21,0,0
7,8,0,0,0,20.9,2.4,0,20.9,0,0
7,8,1,0,0,20.9,1.7,0,20.9,0,0
7,8,2,0,0,20.8,1,0,20.8,0,0
7,8,3,0,0,20.7,1,0,20.7,0,0
7,8,4,0,0,20.5,1,0,20.5,0,0
7,8,5,0,3,20.4,1,2.835,18.246,145.742,0
7,8,6,0,28,20.6,0.8,26.533,19.12,1358.792,1037.855
7,8,7,0,77,20.8,0.7,73.132,21.093,3711.333,3344.262
7,8,8,0,128,21,0.5,121.698,23.483,6107.87,5690.154
7,8,9,2,174,21.1,1,167.506,24.955,8348.393,7880
7,8,10,4,208,21.3,1.6,202.761,25.871,10062.57,9553.233
7,8,11,5,231,21.4,2.1,226.881,26.357,11234.092,10695.688
7,8,12,5,240,21.6,2.6,236.128,26.524,11682.774,11133.006
7,8,13,5,235,21.8,3.1,230.978,26.343,11437.761,10894.214
7,8,14,5,216,22,3.6,211.681,25.868,10505.509,9985.285
7,8,15,3,184,22.5,3.8,178.113,25.516,8853.644,8373.379
7,8,16,0,142,22.9,3.9,135.146,24.878,6738.682,6307.024
7,8,17,0,91,23.4,4.1,86.405,24.207,4321.913,3942.289
7,8,18,0,41,23.3,5,38.886,22.997,1956.077,1623.763
7,8,19,0,6,23.1,5.8,5.673,22.15,286.476,0
7,8,20,0,0,23,6.7,0,23,0,0
7,8,21,0,0,22.8,6.2,0,22.8,0,0
7,8,22,0,0,22.6,5.6,0,22.6,0,0
7,8,23,0,0,22.4,5.1,0,22.4,0,0
7,9,0,0,0,22.2,5.3,0,22.2,0,0
7,9,1,0,0,22,5.5,0,22,0,0
7,9,2,0,0,21.8,5.7,0,21.8,0,0
7,9,3,0,0,21.9,6,0,21.9,0,0
7,9,4,0,0,21.9,6.4,0,21.9,0,0
7,9,5,0,2,22,6.7,1.889,21.011,95.912,0
7,9,6,0,28,21.9,5.8,26.533,21.253,1345.542,1024.855
7,9,7,0,76,21.8,5,72.191,22.022,3647.879,3282.099
7,9,8,0,128,21.7,4.1,121.699,23.11,6118.572,5700.623
7,9,9,2,173,22,4.3,166.551,24.435,8321.06,7853.305
7,9,10,4,207,22.2,4.4,201.801,25.431,10035.699,9527.019
7,9,11,5,230,22.5,4.6,225.918,26.211,11194.181,10656.781
7,9,12,5,240,22.5,4.6,236.138,26.463,11686.7,11136.831
7,9,13,5,235,22.5,4.6,230.991,26.376,11436.602,10893.084
7,9,14,5,215,22.5,4.6,210.725,25.953,10453.863,9934.915
7,9,15,3,184,22.5,4.4,178.122,25.325,8862.088,8381.623
7,9,16,0,142,22.6,4.3,135.151,24.49,6751.221,6319.284
7,9,17,0,91,22.6,4.1,86.405,23.39,4338.464,3958.496
7,9,18,0,41,22.6,4.3,38.886,22.261,1962.789,1630.346
7,9,19,0,5,22.6,4.4,4.726,21.453,239.453,0
7,9,20,0,0,22.6,4.6,0,22.6,0,0
7,9,21,0,0,22.4,4.8,0,22.4,0,0
7,9,22,0,0,22.2,4.9,0,22.2,0,0
7,9,23,0,0,22,5.1,0,22,0,0
7,10,0,0,0,21.7,5.1,0,21.7,0,0
7,10,1,0,0,21.3,5.1,0,21.3,0,0
7,10,2,0,0,21,5.1,0,21,0,0
7,10,3,0,0,21.2,4.4,0,21.2,0,0
7,10,4,0,0,21.4,3.8,0,21.4,0,0
7,10,5,0,2,21.6,3.1,1.889,20.109,96.311,0
7,10,6,0,28,21.6,3.3,26.534,20.714,1348.901,1028.15
7,10,7,0,76,21.6,3.4,72.188,21.844,3650.743,3284.905
7,10,8,0,127,21.6,3.6,120.751,23.05,6072.611,5655.668
7,10,9,2,173,21.7,3.3,166.555,24.377,8323.538,7855.726
7,10,10,4,207,21.9,2.9,201.808,25.669,10024.829,9516.414
7,10,11,5,231,22,2.6,226.9,26.631,11220.503,10682.441
7,10,12,5,240,22.4,2.4,236.15,27.466,11631.779,11083.308
7,10,13,5,235,22.7,2.3,231.004,27.737,11363.666,10821.993
7,10,14,5,215,23.1,2.1,210.738,27.745,10366.087,9849.304
7,10,15,3,184,23.1,1.9,178.132,26.946,8794.937,8316.06
7,10,16,0,142,23,1.7,135.157,25.662,6714.389,6283.273
7,10,17,0,91,23,1.5,86.406,24.179,4322.515,3942.878
7,10,18,0,41,23,1.9,38.886,22.599,1959.708,1627.324
7,10,19,0,5,22.9,2.2,4.726,21.449,239.458,0
7,10,20,0,0,22.9,2.6,0,22.9,0,0
7,10,21,0,0,22.8,2.4,0,22.8,0,0
7,10,22,0,0,22.7,2.3,0,22.7,0,0
7,10,23,0,0,22.6,2.1,0,22.6,0,0
7,11,0,0,0,22.4,1.7,0,22.4,0,0
7,11,1,0,0,22.2,1.4,0,22.2,0,0
7,11,2,0,0,22,1,0,22,0,0
7,11,3,0,0,22.4,1,0,22.4,0,0
7,11,4,0,0,22.9,1,0,22.9,0,0
7,11,5,0,2,23.3,1,1.889,21.232,95.814,0
7,11,6,0,27,23.1,1.2,25.584,21.858,1293.76,974.047
7,11,7,0,75,23,1.3,71.247,23.294,3578.961,3214.58
7,11,8,0,127,22.8,1.5,120.753,24.722,6025.399,5609.488
7,11,9,2,172,22.9,2,165.601,26.046,8211.11,7745.916
7,11,10,4,207,23.1,2.6,201.816,27.024,9961.16,9454.298
7,11,11,5,230,23.2,3.1,225.938,27.558,11123.882,10588.249
7,11,12,5,239,23.7,3.1,235.188,28.341,11536.221,10990.178
7,11,13,5,234,24.1,3.1,230.045,28.648,11267.37,10728.128
7,11,14,5,214,24.6,3.1,209.783,28.669,10273.672,9759.162
7,11,15,3,183,24.9,2.8,177.18,28.28,8692.622,8216.158
7,11,16,0,141,25.2,2.4,134.209,27.586,6606.839,6178.117
7,11,17,0,90,25.5,2.1,85.464,26.579,4227.374,3849.709
7,11,18,0,40,25.3,1.9,37.935,24.944,1890.947,1559.884
7,11,19,0,5,25.2,1.7,4.726,23.714,236.952,0
7,11,20,0,0,25,1.5,0,25,0,0
7,11,21,0,0,25.1,1.9,0,25.1,0,0
7,11,22,0,0,25.3,2.2,0,25.3,0,0
7,11,23,0,0,25.4,2.6,0,25.4,0,0
7,12,0,0,0,25.2,2.6,0,25.2,0,0
7,12,1,0,0,24.9,2.6,0,24.9,0,0
7,12,2,0,0,24.7,2.6,0,24.7,0,0
7,12,3,0,0,24.9,2.8,0,24.9,0,0
7,12,4,0,0,25,2.9,0,25,0,0
7,12,5,0,2,25.2,3.1,1.889,23.816,94.67,0
7,12,6,0,27,25.4,2.8,25.584,24.547,1277.66,958.25
7,12,7,0,74,25.6,2.4,70.306,25.921,3488.407,3125.86
7,12,8,0,126,25.8,2.1,119.805,27.593,5897.55,5484.427
7,12,9,2,171,25.3,2.8,164.646,28.148,8082.716,7620.501
7,12,10,4,206,24.9,3.4,200.858,28.491,9844.829,9340.797
7,12,11,5,229,24.4,4.1,224.977,28.347,11034.981,10501.58
7,12,12,5,238,24.5,4.3,234.226,28.618,11473.829,10929.368
7,12,13,5,233,24.5,4.4,229.087,28.474,11229.797,10691.501
7,12,14,5,214,24.6,4.6,209.797,28.07,10303.787,9788.537
7,12,15,2,183,24.7,5.1,176.423,27.287,8696.739,8220.179
7,12,16,0,141,24.9,5.7,134.214,26.505,6641.08,6211.597
7,12,17,0,90,25,6.2,85.464,25.625,4246.478,3868.417
7,12,18,0,40,25,5.7,37.935,24.731,1892.845,1561.746
7,12,19,0,5,25,5.1,4.726,23.997,236.638,0
7,12,20,0,0,25,4.6,0,25,0,0
7,12,21,0,0,24.9,4.8,0,24.9,0,0
7,12,22,0,0,24.8,4.9,0,24.8,0,0
7,12,23,0,0,24.7,5.1,0,24.7,0,0
7,13,0,0,0,24.4,5.3,0,24.4,0,0
7,13,1,0,0,24,5.5,0,24,0,0
7,13,2,0,0,23.7,5.7,0,23.7,0,0
7,13,3,0,0,23.5,5.7,0,23.5,0,0
7,13,4,0,0,23.2,5.7,0,23.2,0,0
7,13,5,0,2,23,5.7,1.889,21.922,95.508,0
7,13,6,0,26,23,5.3,24.634,22.299,1243.198,924.435
7,13,7,0,74,22.9,5,70.303,23.104,3534.657,3171.174
7,13,8,0,126,22.9,4.6,119.807,24.209,5992.609,5577.414
7,13,9,2,171,22.9,4.1,164.652,25.36,8190.492,7725.776
7,13,10,4,206,23,3.6,200.867,26.491,9939.373,9433.041
7,13,11,5,229,23,3.1,224.989,27.331,11089.119,10554.359
7,13,12,5,239,22.9,3.3,235.213,27.43,11587.672,11040.322
7,13,13,5,234,22.9,3.4,230.075,27.289,11342.047,10800.92
7,13,14,5,215,22.8,3.6,210.78,26.656,10421.874,9903.716
7,13,15,2,183,22.7,3.8,176.433,25.68,8763.673,8285.534
7,13,16,0,141,22.5,3.9,134.22,24.447,6706.039,6275.109
7,13,17,0,90,22.4,4.1,85.464,23.164,4295.763,3916.682
7,13,18,0,40,22.4,3.9,37.935,22.022,1916.914,1585.353
7,13,19,0,5,22.4,3.8,4.726,21.172,239.766,0
7,13,20,0,0,22.4,3.6,0,22.4,0,0
7,13,21,0,0,22.3,3.3,0,22.3,0,0
7,13,22,0,0,22.2,2.9,0,22.2,0,0
7,13,23,0,0,22.1,2.6,0,22.1,0,0
7,14,0,0,0,22.1,2.6,0,22.1,0,0
7,14,1,0,0,22.1,2.6,0,22.1,0,0
7,14,2,0,0,22.1,2.6,0,22.1,0,0
7,14,3,0,0,22.3,2.4,0,22.3,0,0
7,14,4,0,0,22.4,2.3,0,22.4,0,0
7,14,5,0,2,22.6,2.1,1.889,20.929,95.948,0
7,14,6,0,26,22.9,2.1,24.634,21.842,1245.845,927.033
7,14,7,0,73,23.1,2.1,69.353,23.325,3483.296,3120.852
7,14,8,0,125,23.4,2.1,118.859,25.103,5920.325,5506.706
7,14,9,2,171,23.7,2.1,164.658,26.784,8135.91,7672.461
7,14,10,4,205,24.1,2.1,199.909,28.266,9808.885,9305.727
7,14,11,5,229,24.4,2.1,225.001,29.339,10983.886,10451.763
7,14,12,5,238,25.2,1.7,234.253,30.825,11354.055,10812.624
7,14,13,5,233,25.9,1.4,229.117,31.752,11055.333,10521.421
7,14,14,5,214,26.7,1,209.825,32.506,10087.172,9577.233
7,14,15,2,183,25.9,1.4,176.444,30.134,8580.136,8106.318
7,14,16,0,140,25.1,1.7,133.272,27.75,6555.579,6127.995
7,14,17,0,90,24.3,2.1,85.465,25.344,4252.13,3873.953
7,14,18,0,40,24.1,2.1,37.935,23.712,1901.904,1570.631
7,14,19,0,5,24,2.1,4.726,22.562,238.227,0
7,14,20,0,0,23.8,2.1,0,23.8,0,0
7,14,21,0,0,23.9,2.3,0,23.9,0,0
7,14,22,0,0,24,2.4,0,24,0,0
7,14,23,0,0,24.1,2.6,0,24.1,0,0
7,15,0,0,0,24.1,2.6,0,24.1,0,0
7,15,1,0,0,24,2.6,0,24,0,0
7,15,2,0,0,24,2.6,0,24,0,0
7,15,3,0,0,23.9,2.4,0,23.9,0,0
7,15,4,0,0,23.9,2.3,0,23.9,0,0
7,15,5,0,2,23.8,2.1,1.889,22.17,95.398,0
7,15,6,0,25,24.1,2.4,23.685,23.105,1190.816,873.036
7,15,7,0,73,24.5,2.8,69.353,24.752,3460.129,3098.154
7,15,8,0,124,24.8,3.1,117.911,26.318,5839.545,5427.684
7,15,9,1,170,25.3,3.6,162.99,27.878,8012.098,7551.517
7,15,10,4,205,25.8,4.1,199.919,29.157,9767.649,9265.49
7,15,11,5,228,26.3,4.6,224.042,30.043,10900.13,10370.102
7,15,12,5,238,25.8,4.3,234.267,29.943,11403.134,10860.463
7,15,13,5,233,25.3,3.9,229.132,29.491,11177.433,10640.454
7,15,14,5,213,24.8,3.6,208.871,28.641,10230.404,9716.957
7,15,15,2,182,24.7,3.8,175.492,27.688,8634.387,8159.294
7,15,16,0,140,24.6,3.9,133.278,26.564,6592.896,6164.484
7,15,17,0,89,24.5,4.1,84.522,25.286,4206.381,3829.151
7,15,18,0,39,24.3,4.1,36.984,23.95,1852.165,1521.847
7,15,19,0,5,24.2,4.1,4.726,23.048,237.689,0
7,15,20,0,0,24,4.1,0,24,0,0
7,15,21,0,0,23.9,3.9,0,23.9,0,0
7,15,22,0,0,23.9,3.8,0,23.9,0,0
7,15,23,0,0,23.8,3.6,0,23.8,0,0
7,16,0,0,0,23.5,4.1,0,23.5,0,0
7,16,1,0,0,23.3,4.6,0,23.3,0,0
7,16,2,0,0,23,5.1,0,23,0,0
7,16,3,0,0,22.7,4.9,0,22.7,0,0
7,16,4,0,0,22.3,4.8,0,22.3,0,0
7,16,5,0,2,22,4.6,1.889,20.748,96.027,0
7,16,6,0,37,22,4.1,35.094,21.382,1778.614,1449.704
7,16,7,21,134,22,3.6,132.488,23.64,6588.591,6160.273
7,16,8,102,247,22,3.1,289.995,27.675,14146.464,13531.988
7,16,9,52,319,22.2,3.4,347.35,29.373,16932.883,16240.535
7,16,10,18,344,22.4,3.8,347.374,29.427,16948.965,16256.154
7,16,11,17,301,22.6,4.1,306.859,28.575,15034.697,14395.939
7,16,12,23,338,23.3,4.4,357.771,30.071,17404.053,16698.047
7,16,13,28,355,23.9,4.8,378.805,30.852,18357.9,17623.805
7,16,14,25,354,24.6,5.1,364.53,31.076,17645.656,16932.59
7,16,15,28,341,24.2,4.6,349.549,30.75,16941.148,16248.563
7,16,16,48,280,23.7,4.1,297.972,29.499,14493.343,13869.444
7,16,17,69,188,23.3,3.6,203.683,27.155,9900.417,9395.033
7,16,18,0,82,22.8,3.1,76.532,23.627,3838.498,3468.832
7,16,19,0,8,22.3,2.6,7.567,21.086,384.022,81.16
7,16,20,0,0,21.8,2.1,0,21.8,0,0
7,16,21,0,0,21.7,1.9,0,21.7,0,0
7,16,22,0,0,21.5,1.7,0,21.5,0,0
7,16,23,0,0,21.4,1.5,0,21.4,0,0
7,17,0,0,0,21.3,1.7,0,21.3,0,0
7,17,1,0,0,21.3,1.9,0,21.3,0,0
7,17,2,0,0,21.2,2.1,0,21.2,0,0
7,17,3,0,0,20.9,1.4,0,20.9,0,0
7,17,4,0,0,20.6,0.7,0,20.6,0,0
7,17,5,0,5,20.3,0,4.727,16.954,244.482,0
7,17,6,32,67,21.2,0.2,63.137,20.783,3131.824,2776.447
7,17,7,179,153,22.1,0.3,198.495,27.755,9294.78,8804.015
7,17,8,328,212,23,0.5,379.317,35.346,17600.342,16888.604
7,17,9,172,359,23.7,1.5,476.53,36.852,22357.127,21498.916
7,17,10,138,394,24.3,2.6,513.123,36.639,24158.887,23241.406
7,17,11,65,425,25,3.6,484.2,35.537,22933.609,22056.662
7,17,12,123,449,25.9,3.4,578.932,38.671,26996.418,25981.379
7,17,13,185,439,26.8,3.3,626.051,40.939,28860.164,27778.238
7,17,14,245,403,27.7,3.1,631.833,42.354,28905.6,27822.016
7,17,15,120,361,27.3,3.3,449.866,37.648,21055.131,20238.451
7,17,16,45,264,26.8,3.4,280.838,32.872,13438.931,12843.437
7,17,17,11,149,26.4,3.6,144.99,28.955,7067.816,6628.782
7,17,18,0,67,25.3,2.9,63.1,25.737,3133.592,2778.179
7,17,19,0,8,24.2,2.2,7.567,22.945,380.729,77.927
7,17,20,0,0,23.1,1.5,0,23.1,0,0
7,17,21,0,0,22.6,1.3,0,22.6,0,0
7,17,22,0,0,22.1,1.2,0,22.1,0,0
7,17,23,0,0,21.6,1,0,21.6,0,0
7,18,0,0,0,21.2,1.2,0,21.2,0,0
7,18,1,0,0,20.8,1.3,0,20.8,0,0
7,18,2,0,0,20.4,1.5,0,20.4,0,0
7,18,3,0,0,20.3,1.5,0,20.3,0,0
7,18,4,0,0,20.3,1.5,0,20.3,0,0
7,18,5,0,2,20.2,1.5,1.889,18.263,97.127,0
7,18,6,0,48,21.2,1.5,45.229,20.562,2300.929,1961.942
7,18,7,98,148,22.2,1.5,169.167,25.415,8153.606,7689.748
7,18,8,305,226,23.2,1.5,380.618,32.933,17898.717,17178.217
7,18,9,175,336,23.8,1.9,456.19,35.593,21532.623,20700.84
7,18,10,93,383,24.3,2.2,457.318,35.838,21620.061,20785.494
7,18,11,29,375,24.9,2.6,399.08,34.45,19003.908,18250.459
7,18,12,29,363,25.2,2.1,389.213,34.997,18484.527,17746.66
7,18,13,23,331,25.6,1.5,349.908,35.29,16593.703,15911.102
7,18,14,13,286,25.9,1,287.184,34.624,13663.4,13061.919
7,18,15,5,225,25.4,1.7,219.327,30.837,10628.649,10105.377
7,18,16,0,157,24.9,2.4,149.524,27.791,7353.6,6908.106
7,18,17,0,89,24.4,3.1,84.522,25.318,4205.72,3828.503
7,18,18,0,38,24,2.4,36.034,23.568,1807.785,1478.316
7,18,19,0,5,23.7,1.7,4.726,22.15,238.685,0
7,18,20,0,0,23.3,1,0,23.3,0,0
7,18,21,0,0,23.1,0.7,0,23.1,0,0
7,18,22,0,0,22.8,0.3,0,22.8,0,0
7,18,23,0,0,22.6,0,0,22.6,0,0
7,19,0,0,0,22.4,0.5,0,22.4,0,0
7,19,1,0,0,22.2,1,0,22.2,0,0
7,19,2,0,0,22,1.5,0,22,0,0
7,19,3,0,0,21.1,1.3,0,21.1,0,0
7,19,4,0,0,20.1,1.2,0,20.1,0,0
7,19,5,0,2,19.2,1,1.889,16.961,97.703,0
7,19,6,0,24,19,1.5,22.736,17.62,1172.316,854.883
7,19,7,0,71,18.7,2.1,67.446,18.75,3459.824,3097.854
7,19,8,0,124,18.5,2.6,117.923,19.964,6015.629,5599.931
7,19,9,1,170,18.5,2.8,163.022,21.183,8269.277,7802.729
7,19,10,4,206,18.4,2.9,200.934,22.093,10149.642,9638.175
7,19,11,5,230,18.4,3.1,226.046,22.703,11386.247,10844.003
7,19,12,5,239,18.7,3.3,235.305,23.189,11825.902,11272.48
7,19,13,5,234,18.9,3.4,230.174,23.248,11564.851,11018.081
7,19,14,5,215,19.2,3.6,210.873,23.014,10606.374,10083.654
7,19,15,3,183,19.4,3.4,177.271,22.476,8938.031,8455.768
7,19,16,0,140,19.7,3.3,133.303,21.706,6745.826,6314.009
7,19,17,0,89,19.9,3.1,84.521,20.679,4297.543,3918.425
7,19,18,0,38,19.8,2.8,36.034,19.274,1844.035,1513.872
7,19,19,0,5,19.8,2.4,4.726,18.287,242.962,0
7,19,20,0,0,19.7,2.1,0,19.7,0,0
7,19,21,0,0,19.7,1.7,0,19.7,0,0
7,19,22,0,0,19.7,1.4,0,19.7,0,0
7,19,23,0,0,19.7,1,0,19.7,0,0
7,20,0,0,0,19.2,1.2,0,19.2,0,0
7,20,1,0,0,18.8,1.3,0,18.8,0,0
7,20,2,0,0,18.3,1.5,0,18.3,0,0
7,20,3,0,0,18.2,1.3,0,18.2,0,0
7,20,4,0,0,18.1,1.2,0,18.1,0,0
7,20,5,0,2,18,1,1.889,15.712,98.256,0
7,20,6,0,23,18.7,1.2,21.787,17.173,1125.645,809.086
7,20,7,0,71,19.4,1.3,67.446,19.445,3448.849,3087.101
7,20,8,0,123,20.1,1.5,116.976,21.829,5916.206,5502.677
7,20,9,1,169,20.2,1.7,162.07,23.34,8139.149,7675.626
